name,nominations,wins
"John Crowley, Finola Dwyer, Nick Hornby, Amanda Posey",1,1
"Tristan Goligher, Andrew Haigh",1,0
"Tom Hooper, Tim Bevan, Eric Fellner, Anne Harrison, Gail Mutrux, Lucinda Coxon",1,0
"Alex Garland, Andrew Macdonald, Allon Reich",1,0
"Yorgos Lanthimos, Ceci Dempsey, Ed Guiney, Lee Magiday, Efthimis Filippou",1,0
Theeb,2,1
Ex Machina,5,0
Second Coming,1,0
A Syrian Love Story,1,0
The Survivalist,1,0
"Colin Gibson, Lisa Thompson",1,1
"Rena DeAngelo, Adam Stockhausen, Bernhard Henrich",1,0
"Judy Becker, Heather Loeffler",1,0
"Arthur Max, Celia Bobak",1,0
"Rick Carter, Darren Gilford, Lee Sandales",1,0
"Lon Bender, Chris Duesterdiek, Martin Hernandez, Frank A. Montaño, Jon Taylor, Randy Thom",1,1
"Richard Hymns, Drew Kunin, Andy Nelson, Gary Rydstrom",1,0
"Scott Hecker, Chris Jenkins, Mark Mangini, Ben Osmo, Gregg Rudloff, David White",1,0
"Paul Massey, Mac Ruth, Oliver Tarney, Mark Taylor",1,0
"David Acord, Andy Nelson, Christopher Scarabosio, Stuart Wilson, Matthew Wood",2,0
"Chris Corbould, Roger Guyett, Paul Kavanagh, Neal Scanlan",1,1
"Jake Morrison, Greg Steele, Dan Sudick, Alex Wuttke",1,0
"Mark Ardington, Sara Bennett, Paul Norris, Andrew Whitehurst",1,0
"Andrew Jackson, Dan Oliver, Andy Williams, Tom Wood",1,0
"Chris Lawrence, Tim Ledbury, Richard Stammers, Steven Warner",1,0
Bridge Of Spies,8,1
Sicario,3,0
Beasts Of No Nation,1,0
Spotlight,3,1
The Hateful Eight,3,1
Luke Davies,1,1
"Robert Schenkkan, Andrew Knight",1,0
"Theodore Melfi, Allison Schroeder",1,0
Tom Ford,2,0
Travis Knight,1,1
Andrew Stanton,1,0
"Ron Clements, John Musker",1,0
"Byron Howard, Rich Moore",1,0
"Khaled Gad, Anushka Kashani Naanayakkara, Elena Ruscombe-King",1,1
"Jac Clinch, Jonathan Harbottle, Millie Marsh",1,0
Jennifer Zheng,1,0
"Shpat Deda, Afolabi Kuti, Daniel Mulloy, Scott ODonnell",1,1
Richard John Seymour,1,0
"Bart Gavigan, Samir Mehanovic, Allie Smith, Michael Wilson",1,0
"Farah Abushwesha, Emmet Fleming, Andrea Harkin, Conor MacNeill",1,0
"Charlotte Regan, Jack Hannon",1,0
Linus Sandgren,2,1
Bradford Young,1,0
Giles Nuttgens,1,0
Greig Fraser,1,0
Seamus McGarvey,1,0
Madeline Fontaine,1,1
Joanna Johnston,1,0
Consolata Boyle,1,0
Mary Zophres,2,0
La La Land,11,5
Arrival,8,1
I Daniel Blake,2,0
Manchester by the Sea,6,2
Nocturnal Animals,9,0
"Ava Duvernay, Spencer Averick, Howard Barish",1,1
"Ron Howard, Brian Grazer, Scott Pascucci, Nigel Sinclair",1,0
"Otto Bell, Stacey Reiss",1,0
"Peter Middleton, James Spinney",1,0
"Josh Kriegman, Elyse Steinberg",1,0
John Gilbert,1,1
Joe Walker,2,0
Tom Cross,2,0
Joan Sobel,1,0
Jennifer Lame,1,0
"Fred Berger, Jordan Horowitz, Marc Platt",1,1
"Dan Levine, Shawn Levy, David Linde, Aaron Ryder",1,0
Rebecca O'Brien,1,0
"Lauren Beck, Matt Damon, Chris Moore, Kimberly Steward, Kevin J. Walsh",1,0
"Dede Gardner, Jeremy Kleiner, Adele Romanski",1,0
"László Nemes, Gábor Sipos",1,1
"Jacques Audiard, Pascal Caucheteux",1,0
"Pedro Almodóvar, Agustín Almodóvar",2,0
"Deniz Gamze Ergüven, Charles Gillibert",1,0
"Maren Ade, Janine Jackowski",1,0
Hacksaw Ridge,5,1
Captain Fantastic,1,0
The Girl on the Train,1,0
Florence Foster Jenkins,4,1
Jackie,3,1
"J. Roy Helland, Daniel Phillips",1,1
Jeremy Woodhead,2,0
Shane Thomas,1,0
"Donald Mowat, Yolanda Toussieng",1,0
"Amanda Knight, Neal Scanlan, Lisa Tomblin",1,0
Justin Hurwitz,1,1
Mica Levi,1,0
"Dustin O'Halloran, Hauschka",1,0
Abel Korzeniowski,1,0
Kenneth Lonergan,2,1
Taylor Sheridan,1,0
Paul Laverty,1,0
Damien Chazelle,2,1
Barry Jenkins,2,0
"Ken Loach, Rebecca O'Brien, Paul Laverty",2,1
Andrea Arnold,1,0
"David Yates, J.K. Rowling, David Heyman, Steve Kloves, Lionel Wigram",1,0
"Mick Jackson, Gary Foster, Russ Krasnoff, David Hare",1,0
"Peter Middleton, James Spinney, Mike Brett, Jo-Jo Ellison, Steve Jamison",1,0
"Babak Anvari, Emily Leo, Oliver Roskill, Lucan Toh",2,1
Under The Shadow,1,1
The Girl with All the Gifts,1,0
The Hard Stop,1,0
Notes on Blindness,3,0
The Pass,1,0
"Stuart Craig, Anna Pinnock",2,1
"John Bush, Charles Wood",1,0
"Jess Gonchor, Nancy Haigh",1,0
"Sandy Reynolds-Wasco, David Wasco",1,0
"Shane Valentino, Meg Everist",1,0
"Claude La Haye, Bernard Gariépy Strobl, Sylvain Bellemare",1,1
"Mike Prestwood Smith, Dror Mohar, Wylie Stateman, Renee Tondelli, David Wyman",1,0
"Niv Adiri, Glenn Freemantle, Simon Hayes, Andy Nelson, Ian Tapp",1,0
"Peter Grace, Robert Mackenzie, Kevin O'Connell, Andy Wright",1,0
"Mildred Iatrou Morgan, Ai-Ling Lee, Steve A. Morrow, Andy Nelson",1,0
"Robert Legato, Dan Lemmon, Andrew R Jones, Adam Valdez",1,1
Louis Morin,1,0
"Richard Bluff, Stephane Ceretti, Paul Corbould, Jonathan Fawkner",1,0
"Tim Burke, Pablo Grillo, Christian Manz, David Watkins",1,0
"Neil Corbould, Hal Hickel, Mohen Leo, John Knoll, Nigel Sumner",1,0
Lion,5,2
Hell or High Water,3,0
Moonlight,4,0
Fences,1,1
"Armando Iannucci, Ian Martin, David Schneider",1,0
Matt Greenhalgh,1,0
"Simon Farnaby, Paul King",1,0
"Lee Unkrich, Darla K. Anderson",1,1
"Dorota Kobiela, Hugh Welchman, Ivan Mactaggart",1,0
"Claude Barras, Max Karli",1,0
"Graham Broadbent, Pete Czernin, Martin McDonagh",1,1
"Emilie Georges, Luca Guadagnino, Marco Morabito, Peter Spears",1,0
"Tim Bevan, Lisa Bruce, Eric Fellner, Anthony McCarten, Douglas Urbanski",1,0
"Christopher Nolan, Emma Thomas",1,0
"Guillermo del Toro, J. Miles Dale",1,0
"Paloma Baeza, Ser En Low",1,1
Will Anderson,1,0
Ben Steer,1,0
"Colin O'Toole, Jonas Mortensen",1,1
"Vika Evdokimenko, Emma Stone, Oliver Shuster",1,0
"Mahdi Fleifel, Signe Byrge Sørensen, Patrick Campbell",1,0
"Aneil Karia, Scott O'Donnell",1,0
"Harry Lighton, Sorcha Bacon, John Fitzpatrick",1,0
Bruno Delbonnel,1,0
Hoyte van Hoytema,1,0
Dan Laustsen,1,0
Ben Davis,1,0
Mark Bridges,1,1
Jacqueline Durran,3,1
Jennifer Johnson,1,0
Luis Sequeira,1,0
Guillermo del Toro,1,1
Denis Villeneuve,2,0
Luca Guadagnino,1,0
Christopher Nolan,1,0
Martin McDonagh,2,1
Raoul Peck,1,1
Matthew Heineman,1,0
"Bryan Fogel, Dan Cogan",1,0
"Bonni Cohen, Jon Shenk",1,0
"Brett Morgen, Bryan Burk",1,0
"Jonathan Amos, Paul Machliss",1,1
Lee Smith,1,0
Sidney Wolinsky,1,0
"Park Chan-wook, Syd Lim",1,1
"Paul Verhoeven, Saïd Ben Saïd",1,0
"Angelina Jolie, Rithy Panh",1,0
"Andrey Zvyagintsev, Alexander Rodnyansky",1,0
"Asghar Farhadi, Alexandre Mallet-Guy",1,0
Darkest Hour,9,2
Phantom Thread,4,1
Get Out,2,0
Film Stars Don't Die in Liverpool,3,0
Call Me by Your Name,4,1
"Three Billboards Outside Ebbing, Missouri",9,5
"I, Tonya",5,1
The Shape of Water,12,3
Lady Bird,3,0
"David Malinowski, Ivana Primorac, Lucy Sibbick, Kazuhiro Tsuji",1,1
"Donald Mowat, Kerry Warn",1,0
"Deborah La Mia Denaver, Adruitha Lee",1,0
"Daniel Phillips, Lou Sheppard",1,0
"Naomi Bakstad, Robert A. Pandini, Arjen Tuiten",1,0
Alexandre Desplat,3,1
"Benjamin Wallfisch, Hans Zimmer",1,0
Dario Marianelli,1,0
Jonny Greenwood,1,0
Jordan Peele,1,0
Steven Rogers,1,0
Greta Gerwig,2,0
"Guillermo del Toro, Vanessa Taylor",1,0
"Martin McDonagh, Graham Broadbent, Pete Czernin",1,1
"Joe Wright, Tim Bevan, Lisa Bruce, Eric Fellner, Anthony McCarten, Douglas Urbanski",1,0
"Armando Iannucci, Kevin Loader, Laurent Zeitoun, Yann Zenou, Ian Martin, David Schneider",1,0
"Francis Lee, Manon Ardisson, Jack Tarling",1,0
"William Oldroyd, Fodhla Cronin O'Reilly, Alice Birch",1,0
"Paul King, David Heyman, Simon Farnaby",1,0
"Rungano Nyoni (Writer/Director), Emily Morgan (Producer)",1,1
"Gareth Tunley (Writer/Director/Producer), Jack Healy Guttmann (Producer), Tom Meeten (Producer)",1,0
"Johnny Harris (Writer/Producer), Thomas Napper (Director)",1,0
Lucy Cohen (Director),1,0
"Alice Birch (Writer), William Oldroyd (Director), Fodhla Cronin O'Reilly (Producer)",1,0
"Paul Austerberry, Jeff Melvin, Shane Vieau",1,1
"Sarah Greenwood, Katie Spencer",2,0
"Dennis Gassner, Alessandra Querzola",1,0
"Nathan Crowley, Gary Fettis",1,0
"Alex Gibson, Richard King, Gregg Landaker, Gary A. Rizzo, Mark Weingarten",1,1
"Tim Cavagin, Mary H. Ellis, Dan Morgan, Jeremy Price, Julian Slater",1,0
"Ron Bartlett, Theo Green, Doug Hemphill, Mark Mangini, Mac Ruth",1,0
"Christian Cooke, Nelson Ferreira, Glen Gauthier, Nathan Robitaille, Brad Zoern",1,0
"Ren Klyce, David Parker, Michael Semanick, Stuart Wilson, Matthew Wood",1,0
"Richard R. Hoover, Paul Lambert, Gerd Nefzer, John Nelson",1,1
"Paul Corbould, Scott Fisher, Andrew Jackson, Andrew Lockley",1,0
"Dennis Berardi, Trey Harrell, Mike Hill, Kevin Scott",1,0
"Stephen Aplin, Chris Corbould, Ben Morris, Neal Scanlan",1,0
"Daniel Barrett, Dan Lemmon, Joe Letteri, Joel Whist",1,0
All the Money in the World,1,0
Paddington 2,3,0
The Florida Project,1,0
"Spike Lee, David Rabinowitz, Charlie Wachtel, Kevin Willmott",1,1
"Nicole Holofcener, Jeff Whitty",1,0
Josh Singer,1,0
"Bradley Cooper, Will Fetters, Eric Roth",1,0
"Bob Persichetti, Peter Ramsey, Rodney Rothman, Phil Lord",1,1
"Brad Bird, John Walker",1,0
"Wes Anderson, Jeremy Dawson",1,0
"Alfonso Cuaron, Gabriela Rodriguez",2,2
"Jason Blum, Spike Lee, Raymond Mansfield, Sean McKittrick, Jordan Peele",1,0
"Ceci Dempsey, Ed Guiney, Yorgos Lanthimos, Lee Magiday",1,0
"Jim Burke, Brian Currie, Peter Farrelly, Nick Vallelonga, Charles B. Wessler",1,0
"Bradley Cooper, Bill Gerber, Lynette Howell Taylor",1,0
"Jonathan Hodgson, Richard Van Den Boom",1,1
"Elizabeth Hobbs, Abigail Addison, Jelena Popovic",1,0
"Greg McLeod, Myles McLeod",1,0
Alex Lockwood,1,1
Angela Clarke,1,0
"Ben Clark, Megan Pugh, Paul Taylor",1,0
"Sandhya Suri, Thomas Bidegain, Balthazar de Ganay",1,0
"Barnaby Blackburn, Sophie Alexander, Catherine Slater, Edward Speleers",1,0
Alfonso Cuaron,3,2
Newton Thomas Sigel,1,0
Lukasz Zal,1,0
Robbie Ryan,1,0
Julian Day,1,0
Alexandra Byrne,1,0
Spike Lee,1,0
Pawel Pawlikowski,2,1
Yorgos Lanthimos,1,0
Bradley Cooper,2,0
"Elizabeth Chai Vasarhelyi, Jimmy Chin, Shannon Dill, Evan Hayes",1,1
"Ian Bonhote, Peter Ettedgui",1,0
"Julie Cohen, Betsy West",1,0
"Peter Jackson, Clare Olssen",1,0
"Tim Wardle, Grace Hughes-Hallett, Becky Read",1,0
Yorgos Mavropsaridis,1,0
"Alfonso Cuaron, Adam Gough",1,0
"Nadine Labaki, Khaled Mouzanar",1,0
"Pawel Pawlikowski, Tanya Seghatchian, Ewa Puszczynska",1,0
Matteo Garrone,1,0
"Hirokazu Kore-eda, Kaoru Matsuzaki",1,0
Bohemian Rhapsody,7,2
Vice,6,1
Stan & Ollie,3,0
Green Book,4,1
The Favourite,12,7
The Wife,1,0
Can You Ever Forgive Me?,3,0
Widows,1,0
Nadia Stacey,1,1
"Mark Coulier, Jan Sewell",1,0
Jenny Shircore,2,0
"Mark Coulier, Jeremy Woodhead, Josh Weston",1,0
"Kate Biscoe, Greg Cannom, Patricia DeHaney, Chris Gallaher",1,0
"Bradley Cooper, Lady Gaga, Lukas Nelson",1,1
Terence Blanchard,1,0
Nicholas Britell,1,0
"Deborah Davis, Tony McNamara",1,1
"Janusz Glowacki, Pawel Pawlikowski",1,0
"Brian Currie, Peter Farrelly, Nick Vallelonga",1,0
Adam McKay,2,0
"Yorgos Lanthimos, Ceci Dempsey, Ed Guiney, Lee Magiday, Deborah Davis, Tony McNamara",1,1
"Michael Pearce, Kristian Brodie, Lauren Dark, Ivana MacKinnon",1,0
"Graham King, Anthony McCarten",1,0
"Ian Bonhote, Peter Ettedgui, Andee Ryder, Nick Taussig",1,0
"Jon S. Baird, Faye Ward, Jeff Pope",1,0
"Lynne Ramsay, Rosa Attab, Pascal Caucheteux, James Wilson",1,0
"Michael Pearce (Writer/Director), Lauren Dark (Producer)",1,1
Daniel Kokotajlo (Writer/Director),1,0
Chris Kelly (Writer/Director/Producer),1,0
"Leanne Welham (Writer/Director), Sophie Harman (Producer)",1,0
"Richard Billingham (Writer/Director), Jacqui Davies (Producer)",1,0
"Fiona Crombie, Alice Felton",1,1
"Nathan Crowley, Kathy Lucas",1,0
"John Myhre, Gordon Sim",1,0
"Eugenio Caballero, Barbara Enriquez",1,0
"John Casali, Tim Cavagin, Nina Hartstone, Paul Massey, John Warhurst",1,1
"Mary H. Ellis, Mildred Iatrou Morgan, Ai-Ling Lee, Frank A. Montano, Jon Taylor",1,0
"Gilbert Lake, James H. Mather, Chris Munro, Mike Prestwood Smith",1,0
"Erik Aadahl, Michael Barosky, Brandon Proctor, Ethan Van der Ryn",1,0
"Steve Morrow, Alan Robert Murray, Jason Ruder, Tom Ozanich, Dean Zupancic",1,0
"Geoffrey Baumann, Jesse James Chisholm, Craig Hammack, Dan Sudick",1,1
"Dan DeLeeuw, Russell Earl, Kelly Port, Dan Sudick",1,0
"Tim Burke, Andy Kind, Christian Manz, David Watkins",1,0
"Ian Hunter, Paul Lambert, Tristan Myles, J.D. Schwalm",1,0
"Matthew E. Butler, Grady Cofer, Roger Guyett, David Shirk",1,0
BlacKkKlansman,5,1
Beautiful Boy,1,0
First Man,7,0
Mary Queen of Scots,3,0
Taika Waititi,1,1
"Todd Phillips, Scott Silver",1,0
Anthony McCarten,1,0
"Sergio Pablos, Jinko Gotoh",1,1
"Chris Buck, Jennifer Lee, Peter Del Vecho",1,0
"Will Becher, Richard Phelan, Paul Kewley",1,0
"Josh Cooley, Mark Nielsen",1,0
"Pippa Harris, Callum McDougall, Sam Mendes, Jayne-Ann Tenggren",1,1
"Robert De Niro, Jane Rosenthal, Martin Scorsese, Emma Tillinger Koskoff",1,0
"Bradley Cooper, Todd Phillips, Emma Tillinger Koskoff",1,0
"David Heyman, Shannon McIntosh, Quentin Tarantino",1,0
"Bong Joon Ho, Kwak Sin Ae",1,0
Maryam Mohajer,1,1
Kathrin Steinbacher,1,0
"Naaman Azhari, Lilia Laurel",1,0
"Carol Dysinger, Elena Andreicheva",1,1
"Myriam Raja, Nathanael Baring",1,0
"Hector Dockrill, Harri Kamalanathan, Benedict Turnbull, Laura Dockrill",1,0
"Sasha Rainbow, Rosalind Croad",1,0
"Lena Headey, Anthony Fitzgerald",1,0
Shayna Markowitz,1,1
"Douglas Aibel, Francine Maisler",1,0
Victoria Thomas,1,0
Sarah Crowe,1,0
"Javier Braier, Barbara Giordani, Nina Gold, Francesco Vedovati, Gabriel Villegas",1,0
Rodrigo Prieto,1,0
Lawrence Sher,1,0
Phedon Papamichael,1,0
Jarin Blaschke,1,0
"Christopher Peterson, Sandy Powell",1,0
Mayes C. Rubeo,1,0
Jany Temime,1,0
Arianne Phillips,1,0
Sam Mendes,1,1
Todd Phillips,1,0
Bong Joon Ho,2,1
"Waad al-Kateab, Edward Watts",3,1
"Steven Bognar, Julia Reichert",1,0
Todd Douglas Miller,1,0
"Asif Kapadia, James Gay-Rees, Paul Martin",1,0
"Karim Amer, Jehane Noujaim",1,0
"Andrew Buckland, Michael McCusker",1,1
Tom Eagles,1,0
Jeff Groth,1,0
Fred Raskin,1,0
"Lulu Wang, Daniele Melia",1,0
"Céline Sciamma, Bénédicte Couvreur",1,0
Joker,11,3
Once Upon a Time.. in Hollywood,10,1
Marriage Story,5,1
Rocketman,4,0
The Two Popes,5,0
Judy,3,1
Wild Rose,1,0
Little Women,6,1
Bombshell,3,1
"Vivian Baker, Kazu Hiro, Anne Morgan",1,1
"Naomi Donne, Tristan Versluis",1,0
"Kay Georgiou, Nicki Ledermann",1,0
"Lizzie Yianni Georgiou, Barrie Gower, Tapio Salmi",1,0
Hildur Guðnadóttir,1,1
Michael Giacchino,1,0
"Han Jin Won, Bong Joon Ho",1,1
"Susanna Fogel, Emily Halpern, Sarah Haskins, Katie Silberman",1,0
Rian Johnson,1,0
Noah Baumbach,1,0
"Sam Mendes, Pippa Harris, Callum McDougall, Jayne-Ann Tenggren, Krysty Wilson-Cairns",1,1
"Mark Jenkin, Kate Byers, Linn Waite",1,0
"Dexter Fletcher, Adam Bohling, David Furnish, David Reid, Matthew Vaughn, Lee Hall",1,0
"Fernando Meirelles, Jonathan Eirich, Dan Lin, Tracey Seaward, Anthony McCarten",1,0
"Mark Jenkin (Writer/Director), Kate Byers, Linn Waite (Producers)",1,1
"Waad al-Kateab (Director/Producer), Edward Watts (Director)",1,0
Alex Holmes (Director),1,0
Harry Wootliff (Writer/Director),1,0
Álvaro Delgado-Aparicio (Writer/Director) - also written by Héctor Gálvez,1,0
"Dennis Gassner, Lee Sandales",1,1
"Bob Shaw, Regina Graves",1,0
"Ra Vincent, Nora Sopková",1,0
"Mark Friedberg, Kris Moran",1,0
"Barbara Ling, Nancy Haigh",1,0
"Scott Millan, Oliver Tarney, Rachael Tate, Mark Taylor, Stuart Wilson",1,1
"Tod Maitland, Alan Robert Murray, Tom Ozanich, Dean Zupancic",1,0
"David Giammarco, Paul Massey, Steven A. Morrow, Donald Sylvester",1,0
"Matthew Collinge, John Hayes, Mike Prestwood Smith, Danny Sheehan",1,0
"Greg Butler, Guillaume Rocheron, Dominic Tuohy",1,1
"Matt Aitken, Dan Deleeuw, Russell Earl, Dan Sudick",1,0
"Ivan Busquets, Leandro Estebecorena, Stephane Grabli, Pablo Helman",1,0
"Andrew R. Jones, Robert Legato, Elliot Newman, Adam Valdez",1,0
"Roger Guyett, Paul Kavanagh, Neal Scanlan, Dominic Tuohy",1,0
A Beautiful Day in the Neighborhood,1,0
The Irishman,10,0
Laura Dern,1,1
Scarlett Johansson,2,0
Florence Pugh,2,0
Margot Robbie,4,0
